links,reviews
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Super Hydrating
5 years ago
Amapar
Stillwater, Ok
Verified Buyer
Awesome product for people with dry hair or just people looking to have smoother, softer hair. Only down side is the smell is not my favorite, it smells like flowers which I don't really enjoy.
More Details
Yes, I would recommend to a friend
1 2"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great product! Recommend
5 years ago
Frannie
Lincoln City Oregon
Verified Buyer
Have used this product for a long time because it does wonders to my hair. Keeps it soft and manageable. Helps if getting dry to use this balm. The best!
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Hair is so soft using this along with matching shampoo!
5 years ago
Rachel
California
I use this conditioner with the matching shampoo and it makes my hair super soft. I also mix the matrix biolage exquisite oil (not sure if it is sold at/on ulta) with the conditioner in the shower and apply it from mid section to ends and leave in for at least 3 minutes while i wash my body.
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I would buy this product again
5 years ago
Turbo
Bellingham, WA
Verified Buyer
This conditioner made my hair feel really soft after one use.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I really love about this product since i use first time .
5 years ago
Fah
Conroe tx
Verified Buyer
This product made me feel smooth soft and very good smell. I really love that Smell high recommend
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Pretty good
5 years ago
Im
Tampa
It hydrated my hair well even after one use. Definitely would recommend and would repurchase!
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I would buy this product again
5 years ago
Maureen
Wabash, Indiana
Verified Buyer
Smells great and leaves my hair so shiny.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I bought this only because they did not have the one I wante
5 years ago
Andrea
Huffman, Tx
Verified Buyer
I went to buy the purple shampoo and conditioner recommended by my stylist, the conditioner was not in stock so I had to get this one.... it's ok
More Details
0 2"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"My favorite!
5 years ago
Mandy
Carson
Originally got this as a sample and ended up having to buy the full size! Great shampoo and conditioner! My hair felt super clean, soft, and light! Smells very fresh! My new favorite!
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great product
5 years ago
Samantha
Fort Pierce fl
Verified Buyer
I love this product for my naturally curly hair.
More Details
Yes, I would recommend to a friend
2 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"My holy grail for years!!!
5 years ago
MammaTof3
Las Vegas
Verified Buyer
This is the best conditioner ever!!! I have been using it for years and it makes my long hair so soft and healthy. Everyone compliments me on my hair everywhere I go. It's long and ombré blonde and it's super healthy. I am 37 years old with long healthy hair and it's all because if this conditioner and shampoo combo.
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love this product
5 years ago
JA
Utah
Verified Buyer
Great moisturizer
More Details
Yes, I would recommend to a friend
0 2"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Naturally Curly Hair
5 years ago
Shea
Sarasota, FL
I have every texture possible on my head and some how this conditioner manages to tame, moisturize and make them all happy! I'm not crazy about the scent which sometimes puts me off enough to look for another brand. I always come back to this conditioner though because it truly works wonders even on my most tightly wound, frizzy spots.
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"The best
5 years ago
Jenny
Montana
Verified Buyer
I have naturally curly hair and I notice a huge difference in how my hair looks by just using this conditioner one time.
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"5 stars
5 years ago
LULU
AUSTIN,TX
Verified Buyer
I LOVE THE BIOLATE HYDRA, REALLY WORKS WELL FOR MY HAIR, I HAVE SUPER THIN HAIR AND THIS CONDITIONER WORKS THE BEST
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Favorite conditioner!
5 years ago
Night Nurse
Ohio
Verified Buyer
Love this conditioner! It moisturizes and leaves even my super bleached highlights shiney and soft, without weighing down my hair, making it all straight, or causing breakouts from silicone.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I do not recommend this product
5 years ago
Prissymissy
Texarkana
Verified Buyer
I absolutely do not like this conditioner, it suds up like soap and it leaves my hair very dry. This was a total waste of my money.
More Details
No, I would not recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"not for sensitive skin
5 years ago
Kati
Iowa
I have coarse, wavy hair that really liked this conditioner. But it made my scalp sting a bit when I put it on and over the course of a week it made my scalp flakey and itchy. It has a really strong fragrance that seems to be pretty high on the ingredients list. I think this is what is causing my issue. It's too bad cause it's a great conditioner.
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"My new go to
5 years ago
Natdyl2595
Illinois
Verified Buyer
I got the travel size to try and fell in love. Will never go back to drug store brand
More Details
Yes, I would recommend to a friend
0 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Geat conditioner
5 years ago
Jess
Palmdale, Ca
Verified Buyer
I have always struggled in finding a good shampoo and conditioner. I will continue to purchase this products. I've seen great results to my dry damaged hair.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I LOVE this conditioner!
5 years ago
Star
Jacksonville, FL
Verified Buyer
This conditioner makes my hair super soft and shiny. It's very hydrating and helps keep my curls soft and bouncy. The smell of this conditioner is so nice I feel like I'm at a spa. I've loved this conditioner since I first tried it 5 years ago.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"A game changer
5 years ago
Rhiannon_s19
Baltimore
I have been dying my hair for the past few years, and recently started bleaching it. After my last hair session my hair was fried and straw-like for weeks. After deciding to give this a try, I will never go back. My hair is so soft and noticeably healthier. It is very powerful so I use half the amount I would usually use. Overall in love!
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Best conditioner I have found yet
5 years ago
Jo
Franklin, MA
Verified Buyer
This is the best conditioner I have found yet, and I have tried most of the top line brands. I have also tried others in the matrix line that don't work as well as this. Scent is pretty, product is worth the money
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Left my hair dry
5 years ago
Sarah J
Calabasas, CA
Verified BuyerVerified Reviewer
The Matrix Biolage Color Care conditioner is my HG. I am currently not coloring my hair, so I wanted to try something new so I grabbed a bottle of this. I have a lot of super fine hair. After a couple uses, this completely dried my ends out. I already have problems with my hair falling flat, but this make it lifeless. Looks like it's back to the color care line for me.
More Details
No, I would not recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love!
5 years ago
Me
Syracuse
Verified Buyer
Smells awesome and works amazing
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I LOVE this conditioner
5 years ago
Kim
Battle Creek, MI
Verified Buyer
It makes my hair so soft
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"No
5 years ago
Missgee
Brunswick, ohio
Verified Buyer
The detangling hydro works so much better
More Details
No, I would not recommend to a friend
0 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Hair feels clean for daaaaays
5 years ago
Kelli
Dallas
Verified Buyer
Biolage products are simply the best. My hair feels clean and soft and healthy for days on end without needing dry shampoo. Worth the splurge!
More Details
Yes, I would recommend to a friend
3 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Works like a charm
6 years ago
Cassandra
Oregon
Verified Buyer
Love this conditioner! It's pretty much the only thing I'll use. I have stringy hair, fine and thin and it tangles very easily. This conditioner does a fantastic job at detangling and I'm able to brush my hair with ease and not worry about a bunch of knots, broken hair, pulling and yanking. I just ordered the largest bottle while on sale. Hopefully my boyfriend doesn't use it all this time. Lol. He loves it just as much as I do.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"LOVE!
6 years ago
Dani
Tucson, AZ
Verified Buyer
Super conditioning and detangling!
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Definitely
6 years ago
Pat
Pa
Verified Buyer
I use it as a daily conditioner. I like that it doesn't have any parabens. My hair shines even after the heating elements I use.
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"A gift from above
6 years ago
Alaina
Houston TX
Verified Buyer
Absolutely in love with this. I have thick, dry, wavy hair, and a week after using this my hair was shiny, soft, smelled amazing and my curls were more defined. It does wonders
More Details
Yes, I would recommend to a friend
3 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love this product but not Ulta....will buy at grocery store
6 years ago
kmiller
Odessa, Texas
Verified Buyer
I love the Biolage products. Have used the shampoo and conditioner for quite some time. The only down side is buying from Ulta. The draw you in with a ""gift with purchase"" but are constantly out of the ""gift"". I get a better price at the grocery store.
More Details
Yes, I would recommend to a friend
3 5"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Excellent!
6 years ago
Nadine
Prescott Valley AZ
Verified Buyer
Love this! Really makes your hair soft and smells awesome!
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Not good for curly hair
6 years ago
TacoQueen
Mcallen, TX
Leaves my curly hair damaged and dry. Wouldn't recommend
More Details
No, I would not recommend to a friend
3 4"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Best Conditioner
6 years ago
Purple Girl
Aurora, CO
Verified Buyer
This is the only conditioner that I have used for years. I use it daily. It keeps my hair very soft and protected from my color. I also use the shampoo too.
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Very Moisturizing
6 years ago
smidget
FL
Love this conditioner. It is nice and thick and provides lots of slip. My hair is very fine and wavy and just shy of shoulder length hair. I use 2 to 3 pumps and finger comb it, then use a wide tooth comb to distribute evenly. I then let it sit for about 5 minutes and rinse out. It leaves my hair very moisturized without weighing my fine hair down. The reason I gave 4 stars instead of 5 is because the fragrance is very strong.
4 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I recommend
6 years ago
Melanie
Pa
Verified Buyer
Love this conditioner. I've been using it for a year. Just a little dab is all you need. Great smell.
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"sample
6 years ago
babystacie
mi
I got a sample now I want more,I have itchy flakes not but but to the point its annoying.this help me so much feel hydrated and soft
1 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great product
6 years ago
Smba1842
Phoenix
Verified Buyer
Such a great product. Highly recommended.
More Details
Yes, I would recommend to a friend
3 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"By far the best
6 years ago
Sarah
Texas
Verified Buyer
My fave
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"oldie but goodie
6 years ago
Dapz
St. Louis
Verified Buyer
It has been a long time since I used Biolage. I needed a switch, as I have been using another brand for a while and it seemed to stop working as well. My hair needed the extra conditioning during these winter months and this conditioner improved the feel and look of my dry hair after one use! I was lucky enough to get the buy 2 get one free deal too!!
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"NOT WORTH THE DRY SCALP
6 years ago
Danielle
Paramus, NJ
I used this product in combination with the shampoo for a little over a month. I almost finished the product entirely. It made my hair soft, shiny, and reduced my frizz. So why the 3 stars? IT DRIED MY SCALP SO BADLY. I continued to use it because I liked how my hair looked. I even tried applying aloe vera/oils/different home remedies in combination with continued use of the product with hopes to cancel out it drying out my scalp but nothing worked. I was forced to seek an anti-dandruff shampoo, which has helped but the damage is intense and will take a while to reverse. This product did make my hair look nice but it is not worth the dry scalp.
More Details
No, I would not recommend to a friend
0 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Works great and lasts a while.
6 years ago
Katie
Montana
I have thin hair but quite a bit of it. I liked this conditioner as I could feel it rehydrating and helped with the tangles a lot and I don't feel like it gave me any build up like a lot of products do. I used after using the Biolage clarifying shampoo which helped rehydrate. I felt like it wasn't quite enough to completely rehydrate tho so I'll be switching shampoos.
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I buy this product only
6 years ago
KitKat
Albuquerque
Verified Buyer
I love the product, I've been using it forever and nothing compares. I am a Biolage addict.
More Details
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I LOVE THIS STUFF
6 years ago
Kiley
Philadelphia, PA
This shampoo and conditioner is amazing!!! Completely changed my dry and damaged hair that I have from bleaching at the salon. I highly recommend this. It's worth the price and I will be repurchasing!!!!
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great product
6 years ago
Barbi
Louisville
Verified Buyer
Works as described
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great feel
6 years ago
Britt
El Paso
Verified Buyer
I liked this, but I probably wouldn't buy again. My hair is very straight and unless I dry my hair right after use, it's becomes a little greasy
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Nice but not worth the price
6 years ago
PippaMom
Minnesota
I really liked this product and since it's expensive would use a smaller amount and then extra conditioner if needed from a cheaper brand, but after switching to just Aussie hydrating conditioner instead I noticed it was super comparable to this product but cheaper. The conditioner is very thick and hydrating but you can find better value using a drugstore brand like Aussie.
0 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"WORTH IT
6 years ago
Danielle
New Jersey
I have bleached my entire head about 5 times. I have been back and forth between blonde and brown for a number of years. This shampoo and conditioner has worked it's magic. Sadly.. after deciding to get a keratin treatment and needing sulfate free shampoo and conditioner I had to stop using it. MY ONE SINGLE WISH is that it would be sulfate free.
5 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"You NEED this in your Life!
6 years ago
KC
Norfolk, NE.
Ive been using this specific conditioner for almost 20 years and it still works as great as it did 20 years ago!! I like thats its not a true condition, its more like a balm like (thicker texture) consistency. Works great especially in the winter time. Pair it with the Hydra Source shampoo and your hair will never be dry again!
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Good at first
6 years ago
Jakslulu
SC
Will not use. After a year my hair is in horrible shape....ugh
2 2"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Not good enough
6 years ago
Rene
Wilmington
Verified Buyer
I have used many good salon shampoo and conditioner combinations over the years and have used Biolage in the past and was not very fond of it then but Ulta had a sale on Biologe so I bought this shampoo and conditioner and it was just as I remembered ineffective for dry hair! It does absolutely nothing to help the condition of your hair. I will be going back to my Pureology.
More Details
No, I would not recommend to a friend
4 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Never going back!
6 years ago
mammabear
Nebraska
Verified Buyer
I've tried several shampoo/conditioner combos to tame and detangle my hair and this - used along with the shampoo - is they only product combo that has saved my hair. I can effortlessly comb my hair and not loose excessive amounts - before it would take 30+ minutes to comb through my hair after a shower - now just minutes and I'm done!
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I will definitely be buying again.
6 years ago
Marisa
Watford City, ND
Verified Buyer
I wash my hair 2 times a week. We have super hard water and other conditioners leave my hair brittle and dry. But this conditioner gives me back so much moisture and makes my hair unbelievably soft for days ❤️
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I would not buy this again
6 years ago
Kala
Houston, TX
Verified Buyer
This product claims to increase hydration in your hair however it did the opposite to my hair. I feel like it dries my hair out and leaves it feeling worse than before. I will not be repurchasing this shampoo and conditioner again.
More Details
No, I would not recommend to a friend
6 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I will continue to purchase.
6 years ago
Cary
Saint Joseph, MO
Verified Buyer
Leaves my hair feeling great.
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Good conditioner
6 years ago
Cricket
Alabama
Verified Buyer
This conditioner works well, but cost too much.
More Details
Yes, I would recommend to a friend
0 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Meh
6 years ago
Xao
Mpls, MN
Didnt do much for me, one thing I noticed is that it does not do a good job at detangling my hair especially while it's wet... I have dry, thick, straight-ish hair. I prefer my Redken.
More Details
No, I would not recommend to a friend
1 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I will definitely buy again!
6 years ago
Krista
California
Verified Buyer
Gave my greasy hair a good clean! Definitely a big fan of the Matrix products in general!
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great Product
6 years ago
Patty
Port Saint Lucie. Fl
I love this product
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"SCALP WAS SCABBING OVER
6 years ago
Sarah
Madison, WI
The shampoo and conditioner smell nice. They give a decent rinse. But omg this started to make my scalp feel sooooo itchy and created dry patches and mini scans on my scalp. I was literally picking tiny dry chunks and scabs out of my hair. I think this was so intense that it over moisturized and caused my scalp to do the opposite of what I wanted. Maybe this is good for like a treatment once a week but not everyday use.
6 7"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I would totally buy this again!
6 years ago
KayBee
Las Vegas, NV
Verified Buyer
Love this product!! Super helpful from the dry Vegas heat, it recharged my locks!
More Details
Yes, I would recommend to a friend
5 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I buy this product consistently!
6 years ago
Patsy
Anaheim CA
Verified Buyer
I have tried other conditioners but always come back to this one. It really works for me!
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love this Conditioner
6 years ago
salvarado
WI
Verified Buyer
Leave my hair soft and smelling great.
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I really LOVE this conditioner!! Would buy it again !!
6 years ago
Mana fan
Los Angeles, Cal
Verified Buyer
I use it every other day ! Good for dyed hair ! Love the smell . Leaves my hair soft and smelling great .
More Details
Yes, I would recommend to a friend
2 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I WON'T USE ANY OTHER SHAMPOO OR CONDITIONER
6 years ago
Becks
Deptford, NJ
Verified Buyer
I wash my hair everyday. Biolage Hydrosource keeps my Hair healthy, smelling great, and feeling great. I LOVE IT!!!!
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Great conditioner - love it
6 years ago
stnmaid
Coachella Valley
Verified Buyer
This is wonderful conditioner & works great on my hair
More Details
Yes, I would recommend to a friend
2 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love
6 years ago
Lcoop2214
Barboursville, WV
Verified Buyer
Love and good to use if you comb through hair in shower.
More Details
Yes, I would recommend to a friend
2 1"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I would buy this again
6 years ago
Kim
N.C.
Verified Buyer
Love everything about this
More Details
Yes, I would recommend to a friend
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"BEST conditioner ever!
6 years ago
Courtney2915
Ga
By far the best conditioner I have ever used in my whole entire life! I have not used the matching shampoo because it contains sulfates, but this conditioner makes my hair sooooo soft and smells amazing too!
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Life saving conditioner!
6 years ago
AB
Austin, Texas
Verified Buyer
This conditioner (and shampoo) has done miracles for my hair! I have naturally dry, coarse curly hair and I color my hair. This stuff smells AMAZING and always leaves my hair looking and feeling so healthy, shiny, and beautiful! The conditioner really moisturizes like a deep conditioner in my opinion. Love it.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Amazing stuff
6 years ago
HollySutton
Victoria, Tx
Verified Buyer
Love, love, love this stuff!!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Awesome stuff
6 years ago
Momo
NC
Verified Buyer
Use this daily love the way my hair feels and smells
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love this conditioner!!
6 years ago
Ali
Tooele, Utah
Verified Buyer
This conditioner is meant to use as you wash your hair, about mid shaft down. It has made my hair smoother, not feel dry and not break as much as it used to.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"My go-to
6 years ago
J Cool
Anderson, SC
Verified Buyer
Works well at a great price
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Have repurchased already
6 years ago
KasMae
Evansville, IN
I picked this up during the liter sale at the beginning of the year, and it's now August and I still have 1/3 of the bottle. Having a pump means I use less product, plus the quality formula provides better results with less. As for the product itself, I'm in love. My hair is the best it has ever been. I have curly, dry, damaged hair that I'm trying to grow out. And normally by the time I use up a normal bottle of shampoo and conditioner I have to switch brands because of the buildup. Not with this brand. My hair is always soft and wonderful with it.
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Never will use this again!!!
6 years ago
Stef
San Diego, ca
Verified Buyer
Made my hair feel so gross, I only use it on my ends since my roots get greasy fast. This made my hair feel like it wasn't conditioned and had a weird build up on my ends, don't get it if you have thin hair!!!
More Details
No, I would not recommend to a friend
4 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I love this product!
6 years ago
taz
Rock Hill, jSC
Verified Buyer
I use it daily
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"This product restored my hair!
6 years ago
Alex
Abilene, TX
Verified Buyer
I apply this in the shower and let s soak as long as possible! It detabgles my thick hair and leaves the BEST smell. After going blonde, this product is really bringing my hair back to life!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Yes works great for dry curly color treated hair!
6 years ago
Superstar
Loomis, CA
Verified Buyer
Works great for curly color treated hair!
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I love the scent and the way it leaves my hair.
6 years ago
Rosie bud
Upland CA
Verified Buyer
I love the way it leaves my hair when I strengthen it.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"I would buy this over n over
6 years ago
Phyllis408
Modesto
Verified Buyer
My hair was dry n dull and had dandruff. This product made my hair bounce back and scalp isn't dry
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love it!
6 years ago
Mari
Phoenix Az
Verified Buyer
Great product my hair feels so healthy about 1 week in of using it.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love this!
6 years ago
Karlee
Idaho
Verified Buyer
This stuff smells amazing and feels great! My dry, brittle hair felt improvement after one use.
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love this product.
6 years ago
Yumdrop
IN
Verified Buyer
I always use this procuct
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"AMAZING FOR BLEACHED HAIR
6 years ago
Lucy
Chicago
I have bleached blonde, wavy, dry and frizzy hair, and this helps a lot! I paired this with the Matrix So Silver shampoo, and it works really well. I switched from OGX Brazilian Keratin shampoo/conditioner, and while it made my hair less dry, my hair was still frizzy and my waves weren't as defined. This conditioner helps brings back my waves and less frizziness, I definitely recommend!
1 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"So soft and hydrated
6 years ago
Edu
El Paso Tx
Verified Buyer
I just love this conditioner so much , since the 1st time I used it I notice my hair looked so nice , no frizz ! And it makes it so soft , I just love it. It smells amazing and even though I have fine hair it still doesn't weight down my pelos lol
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Love
6 years ago
lalis.m
Las Vegas, Nv
Verified Buyer
Love it!! But you absolutely have to condition your hair with this shampoo, at least the ends
More Details
Yes, I would recommend to a friend
0 0"
https://www.ulta.com/p/ultra-hydra-source-conditioner-xlsImpprod10141018?sku=2273900,"Awesome Hair Care
6 years ago
Dee
Chicago
Verified Buyer
Softens long hair and detangles well.
More Details
Yes, I would recommend to a friend
0 0"
